2.06E-02,3.20E-02,-6.93E-01,3.10E-03,4.20E+01,2.10E-03
2.92E-01,0.00E+00,-6.93E-01,2.80E-03,6.90E+01,2.21E-03
4.41E-02,1.20E-02,-4.64E-01,3.10E-03,2.85E+01,2.10E-03
9.29E-02,1.20E-02,8.40E-02,4.00E-03,9.60E+01,1.85E-03
1.20E-02,3.20E-02,8.40E-02,2.50E-03,1.50E+01,2.34E-03
4.61E-02,2.00E-02,6.06E-01,1.90E-03,1.10E+02,2.68E-03
2.63E-01,0.00E+00,-4.64E-01,3.10E-03,5.55E+01,2.10E-03
1.17E-01,8.00E-03,-1.98E-01,2.80E-03,9.60E+01,2.21E-03
2.01E-02,2.40E-02,-9.72E-01,2.20E-03,1.50E+01,2.49E-03
9.89E-02,1.20E-02,8.04E-01,2.50E-03,1.50E+02,2.34E-03
2.10E-02,3.60E-02,-9.99E-01,2.20E-03,4.20E+01,2.49E-03
2.81E-02,2.40E-02,-6.93E-01,2.80E-03,4.20E+01,2.21E-03
8.32E-02,8.00E-03,6.06E-01,1.60E-03,8.25E+01,2.92E-03
3.91E-02,2.00E-02,-4.64E-01,1.00E-03,8.25E+01,3.70E-03
1.33E-01,4.00E-03,-4.64E-01,1.90E-03,6.90E+01,2.68E-03
3.75E-02,3.20E-02,-4.64E-01,2.20E-03,1.37E+02,2.49E-03
1.54E-02,3.60E-02,3.59E-01,1.30E-03,4.20E+01,3.24E-03
9.20E-02,1.20E-02,-9.72E-01,2.80E-03,8.25E+01,2.21E-03
1.89E-02,4.00E-02,-6.93E-01,3.40E-03,5.55E+01,2.01E-03
1.03E-02,4.00E-02,9.38E-01,1.30E-03,1.50E+01,3.24E-03
1.27E-01,8.00E-03,9.38E-01,2.50E-03,1.37E+02,2.34E-03
3.58E-02,3.20E-02,-9.99E-01,1.30E-03,1.10E+02,3.24E-03
1.29E-02,4.00E-02,-9.99E-01,2.20E-03,1.50E+01,2.49E-03
3.78E-02,2.00E-02,8.04E-01,2.80E-03,6.90E+01,2.21E-03
2.21E-02,2.00E-02,-4.64E-01,1.30E-03,1.50E+01,3.24E-03
6.90E-02,1.60E-02,-1.98E-01,3.40E-03,9.60E+01,2.01E-03
3.57E-01,0.00E+00,8.04E-01,2.80E-03,1.23E+02,2.21E-03
4.43E-02,2.40E-02,-1.98E-01,1.90E-03,1.23E+02,2.68E-03
2.55E-02,3.60E-02,-6.93E-01,1.00E-03,1.10E+02,3.70E-03
2.10E-01,4.00E-03,-8.67E-01,1.90E-03,1.37E+02,2.68E-03
1.79E-01,4.00E-03,-9.72E-01,3.10E-03,6.90E+01,2.10E-03
1.95E-02,3.60E-02,8.40E-02,1.90E-03,6.90E+01,2.68E-03
4.29E-02,2.00E-02,6.06E-01,2.80E-03,8.25E+01,2.21E-03
3.15E-02,4.00E-02,-1.98E-01,4.00E-03,1.23E+02,1.85E-03
2.99E-02,3.60E-02,8.04E-01,2.20E-03,1.50E+02,2.49E-03
2.89E-02,2.40E-02,-1.98E-01,2.20E-03,5.55E+01,2.49E-03
4.13E-02,4.00E-02,-9.99E-01,2.50E-03,1.50E+02,2.34E-03
7.51E-02,8.00E-03,-9.99E-01,3.10E-03,2.85E+01,2.10E-03
7.24E-02,1.20E-02,-8.67E-01,3.40E-03,5.55E+01,2.01E-03
3.82E-02,2.80E-02,-1.98E-01,1.30E-03,1.50E+02,3.24E-03
1.41E-02,4.00E-02,8.40E-02,3.10E-03,4.20E+01,2.10E-03
2.90E-02,3.20E-02,-8.67E-01,3.10E-03,6.90E+01,2.10E-03
1.59E-01,8.00E-03,-6.93E-01,3.40E-03,1.23E+02,2.01E-03
7.62E-02,1.20E-02,8.40E-02,1.00E-03,1.50E+02,3.70E-03
9.34E-02,8.00E-03,3.59E-01,2.20E-03,8.25E+01,2.49E-03
3.83E-02,2.00E-02,-1.98E-01,3.40E-03,5.55E+01,2.01E-03
1.19E-02,4.00E-02,-9.72E-01,2.50E-03,1.50E+01,2.34E-03
3.22E-02,2.80E-02,8.40E-02,2.20E-03,9.60E+01,2.49E-03
5.59E-02,2.40E-02,8.40E-02,2.80E-03,1.50E+02,2.21E-03
2.73E-02,3.60E-02,3.59E-01,2.20E-03,1.23E+02,2.49E-03
7.99E-02,1.60E-02,-1.98E-01,2.20E-03,1.50E+02,2.49E-03
4.43E-02,3.20E-02,-9.99E-01,3.70E-03,9.60E+01,1.92E-03
4.88E-02,1.60E-02,8.40E-02,4.00E-03,5.55E+01,1.85E-03
1.86E-02,4.00E-02,8.40E-02,1.60E-03,8.25E+01,2.92E-03
2.14E-02,3.60E-02,3.59E-01,1.30E-03,9.60E+01,3.24E-03
5.67E-02,2.40E-02,-9.72E-01,2.80E-03,1.10E+02,2.21E-03
2.29E-01,4.00E-03,9.38E-01,3.70E-03,1.37E+02,1.92E-03
2.11E-02,2.80E-02,-9.99E-01,1.00E-03,1.50E+01,3.70E-03
3.56E-02,2.00E-02,-4.64E-01,1.90E-03,5.55E+01,2.68E-03
6.76E-02,8.00E-03,8.40E-02,1.30E-03,5.55E+01,3.24E-03
5.53E-02,4.00E-03,8.04E-01,1.30E-03,1.50E+01,3.24E-03
3.03E-02,1.60E-02,3.59E-01,2.80E-03,2.85E+01,2.21E-03
4.45E-02,3.20E-02,-8.67E-01,2.20E-03,1.50E+02,2.49E-03
3.65E-02,2.00E-02,9.38E-01,1.00E-03,9.60E+01,3.70E-03
1.56E-02,3.60E-02,8.40E-02,1.60E-03,4.20E+01,2.92E-03
5.17E-02,2.40E-02,-4.64E-01,2.20E-03,1.37E+02,2.49E-03
2.94E-01,0.00E+00,-9.99E-01,1.30E-03,1.10E+02,3.24E-03
7.63E-02,4.00E-03,6.06E-01,1.90E-03,2.85E+01,2.68E-03
4.85E-02,2.40E-02,-9.99E-01,2.50E-03,8.25E+01,2.34E-03
9.98E-02,1.20E-02,-6.93E-01,1.90E-03,1.37E+02,2.68E-03
3.15E-02,1.20E-02,-1.98E-01,4.00E-03,1.50E+01,1.85E-03
1.68E-01,4.00E-03,3.59E-01,3.40E-03,8.25E+01,2.01E-03
2.32E-02,3.60E-02,9.38E-01,1.90E-03,1.10E+02,2.68E-03
8.42E-02,8.00E-03,-1.98E-01,1.30E-03,8.25E+01,3.24E-03
6.86E-02,1.20E-02,-8.67E-01,2.80E-03,5.55E+01,2.21E-03
4.10E-01,0.00E+00,-4.64E-01,3.10E-03,1.23E+02,2.10E-03
5.07E-02,1.60E-02,9.38E-01,1.30E-03,1.10E+02,3.24E-03
1.69E-01,0.00E+00,-9.99E-01,1.60E-03,2.85E+01,2.92E-03
6.04E-02,2.40E-02,-9.99E-01,2.20E-03,1.23E+02,2.49E-03
3.28E-01,0.00E+00,-1.98E-01,1.60E-03,1.50E+02,2.92E-03
1.33E-01,4.00E-03,-1.98E-01,1.60E-03,8.25E+01,2.92E-03
1.99E-02,3.20E-02,-6.93E-01,1.90E-03,4.20E+01,2.68E-03
3.81E-02,1.60E-02,8.40E-02,1.00E-03,5.55E+01,3.70E-03
2.74E-01,4.00E-03,-9.99E-01,2.50E-03,1.50E+02,2.34E-03
2.31E-01,0.00E+00,6.06E-01,4.00E-03,4.20E+01,1.85E-03
3.82E-02,2.40E-02,8.40E-02,2.20E-03,9.60E+01,2.49E-03
5.87E-02,1.20E-02,-1.98E-01,2.50E-03,5.55E+01,2.34E-03
1.64E-01,8.00E-03,-4.64E-01,3.40E-03,1.37E+02,2.01E-03
3.36E-02,3.20E-02,-9.72E-01,1.30E-03,1.10E+02,3.24E-03
2.09E-02,3.20E-02,6.06E-01,1.60E-03,6.90E+01,2.92E-03
9.74E-02,1.20E-02,3.59E-01,3.10E-03,1.23E+02,2.10E-03
1.05E-01,1.20E-02,6.06E-01,2.80E-03,1.50E+02,2.21E-03
2.04E-02,2.80E-02,9.38E-01,4.00E-03,4.20E+01,1.85E-03
4.20E-02,3.60E-02,-9.99E-01,2.80E-03,1.23E+02,2.21E-03
1.01E-02,4.00E-02,8.40E-02,1.90E-03,1.50E+01,2.68E-03
1.37E-02,3.60E-02,-1.98E-01,2.50E-03,2.85E+01,2.34E-03
7.93E-02,1.60E-02,-4.64E-01,2.80E-03,1.23E+02,2.21E-03
3.62E-02,3.60E-02,-9.99E-01,3.10E-03,9.60E+01,2.10E-03
1.96E-02,2.00E-02,8.04E-01,1.30E-03,1.50E+01,3.24E-03
2.00E-02,4.00E-02,-1.98E-01,2.20E-03,8.25E+01,2.49E-03
3.50E-02,2.40E-02,-1.98E-01,1.90E-03,8.25E+01,2.68E-03
1.10E-01,1.20E-02,-9.72E-01,2.80E-03,1.10E+02,2.21E-03
4.89E-02,2.80E-02,-9.99E-01,1.90E-03,1.23E+02,2.68E-03
1.30E-02,4.00E-02,3.59E-01,1.00E-03,2.85E+01,3.70E-03
2.04E-02,2.40E-02,8.04E-01,1.00E-03,2.85E+01,3.70E-03
4.42E-02,3.60E-02,-8.67E-01,3.70E-03,1.37E+02,1.92E-03
2.37E-02,3.20E-02,-6.93E-01,2.80E-03,5.55E+01,2.21E-03
2.05E-02,3.60E-02,9.38E-01,4.00E-03,6.90E+01,1.85E-03
6.84E-02,2.00E-02,-4.64E-01,3.40E-03,1.23E+02,2.01E-03
8.13E-02,8.00E-03,-4.64E-01,1.00E-03,8.25E+01,3.70E-03
1.58E-01,1.20E-02,-9.72E-01,4.00E-03,1.50E+02,1.85E-03
2.81E-02,4.00E-02,9.38E-01,2.80E-03,1.50E+02,2.21E-03
3.23E-02,3.20E-02,8.40E-02,2.20E-03,1.23E+02,2.49E-03
1.80E-01,0.00E+00,6.06E-01,1.60E-03,5.55E+01,2.92E-03
4.79E-02,1.60E-02,3.59E-01,1.60E-03,8.25E+01,2.92E-03
1.62E-01,4.00E-03,3.59E-01,3.10E-03,8.25E+01,2.10E-03
2.73E-02,3.60E-02,8.04E-01,1.60E-03,1.50E+02,2.92E-03
1.49E-01,8.00E-03,-9.72E-01,1.90E-03,1.37E+02,2.68E-03
2.81E-02,2.00E-02,9.38E-01,2.80E-03,4.20E+01,2.21E-03
2.33E-02,3.60E-02,-1.98E-01,4.00E-03,6.90E+01,1.85E-03
1.47E-01,8.00E-03,-4.64E-01,3.70E-03,1.10E+02,1.92E-03
1.03E-01,1.20E-02,-6.93E-01,3.10E-03,1.10E+02,2.10E-03
2.47E-02,3.60E-02,8.04E-01,1.30E-03,1.37E+02,3.24E-03
9.54E-02,1.20E-02,-4.64E-01,2.80E-03,1.10E+02,2.21E-03
8.20E-02,4.00E-03,8.04E-01,2.80E-03,2.85E+01,2.21E-03
1.44E-02,2.80E-02,3.59E-01,1.60E-03,1.50E+01,2.92E-03
5.11E-02,1.60E-02,-9.72E-01,1.90E-03,5.55E+01,2.68E-03
8.53E-02,8.00E-03,-1.98E-01,1.90E-03,6.90E+01,2.68E-03
5.82E-02,2.00E-02,-8.67E-01,1.30E-03,1.37E+02,3.24E-03
1.83E-02,2.00E-02,6.06E-01,2.50E-03,1.50E+01,2.34E-03
7.76E-02,1.20E-02,-6.93E-01,1.30E-03,1.10E+02,3.24E-03
3.25E-02,1.60E-02,-1.98E-01,3.10E-03,2.85E+01,2.10E-03
6.72E-02,1.20E-02,-1.98E-01,1.30E-03,9.60E+01,3.24E-03
1.83E-01,4.00E-03,8.40E-02,1.60E-03,1.50E+02,2.92E-03
4.21E-02,2.00E-02,6.06E-01,1.00E-03,1.23E+02,3.70E-03
1.95E-02,4.00E-02,3.59E-01,2.80E-03,8.25E+01,2.21E-03
2.61E-02,2.80E-02,-8.67E-01,3.70E-03,4.20E+01,1.92E-03
3.70E-01,0.00E+00,-9.99E-01,2.50E-03,9.60E+01,2.34E-03
1.61E-01,4.00E-03,-8.67E-01,1.30E-03,1.10E+02,3.24E-03
2.08E-01,0.00E+00,-6.93E-01,1.30E-03,6.90E+01,3.24E-03
2.90E-02,2.00E-02,9.38E-01,3.40E-03,4.20E+01,2.01E-03
2.31E-02,3.60E-02,6.06E-01,1.60E-03,1.10E+02,2.92E-03
5.54E-02,2.40E-02,-8.67E-01,3.10E-03,1.10E+02,2.10E-03
1.96E-02,2.00E-02,8.40E-02,1.90E-03,1.50E+01,2.68E-03
3.79E-02,1.60E-02,9.38E-01,4.00E-03,4.20E+01,1.85E-03
4.17E-02,2.40E-02,8.04E-01,3.70E-03,9.60E+01,1.92E-03
1.44E-01,4.00E-03,8.40E-02,1.00E-03,1.37E+02,3.70E-03
5.42E-02,2.40E-02,-9.72E-01,1.30E-03,1.50E+02,3.24E-03
3.62E-02,3.20E-02,-1.98E-01,2.80E-03,1.23E+02,2.21E-03
2.35E-02,2.00E-02,9.38E-01,3.40E-03,2.85E+01,2.01E-03
8.92E-02,1.20E-02,8.40E-02,2.80E-03,1.10E+02,2.21E-03
7.07E-02,1.60E-02,-9.72E-01,4.00E-03,6.90E+01,1.85E-03
4.90E-02,2.80E-02,-4.64E-01,3.70E-03,1.23E+02,1.92E-03
7.95E-02,1.60E-02,-6.93E-01,3.10E-03,1.10E+02,2.10E-03
1.14E-02,4.00E-02,-9.72E-01,3.70E-03,1.50E+01,1.92E-03
1.64E-01,0.00E+00,-4.64E-01,1.00E-03,5.55E+01,3.70E-03
3.07E-01,0.00E+00,3.59E-01,2.20E-03,1.10E+02,2.49E-03
1.40E-01,4.00E-03,3.59E-01,4.00E-03,5.55E+01,1.85E-03
1.56E-02,2.40E-02,8.04E-01,1.90E-03,1.50E+01,2.68E-03
1.63E-01,4.00E-03,9.38E-01,1.60E-03,1.37E+02,2.92E-03
3.07E-01,4.00E-03,-9.99E-01,3.70E-03,1.37E+02,1.92E-03
3.89E-02,1.60E-02,8.40E-02,3.10E-03,4.20E+01,2.10E-03
2.92E-01,0.00E+00,3.59E-01,2.80E-03,8.25E+01,2.21E-03
3.89E-02,3.20E-02,8.04E-01,3.10E-03,1.50E+02,2.10E-03
3.03E-02,1.20E-02,8.04E-01,1.00E-03,1.50E+01,3.70E-03
6.02E-02,8.00E-03,-6.93E-01,2.20E-03,2.85E+01,2.49E-03
3.37E-02,3.60E-02,-9.72E-01,3.10E-03,9.60E+01,2.10E-03
5.26E-02,1.60E-02,-4.64E-01,1.60E-03,8.25E+01,2.92E-03
5.27E-02,2.80E-02,-8.67E-01,3.40E-03,1.23E+02,2.01E-03
7.37E-02,1.20E-02,-4.64E-01,1.60E-03,9.60E+01,2.92E-03
2.48E-01,4.00E-03,-6.93E-01,3.10E-03,1.37E+02,2.10E-03
3.20E-02,2.40E-02,9.38E-01,3.40E-03,6.90E+01,2.01E-03
4.30E-02,2.40E-02,-8.67E-01,1.30E-03,1.10E+02,3.24E-03
8.77E-03,4.00E-02,3.59E-01,4.00E-03,1.50E+01,1.85E-03
1.87E-02,2.40E-02,-8.67E-01,2.50E-03,1.50E+01,2.34E-03
2.29E-02,3.60E-02,-6.93E-01,2.50E-03,6.90E+01,2.34E-03
3.00E-02,2.00E-02,-8.67E-01,3.40E-03,2.85E+01,2.01E-03
9.20E-02,1.20E-02,-6.93E-01,1.30E-03,1.50E+02,3.24E-03
2.42E-02,4.00E-02,-4.64E-01,2.80E-03,9.60E+01,2.21E-03
2.39E-02,3.20E-02,6.06E-01,1.30E-03,9.60E+01,3.24E-03
3.27E-02,2.40E-02,-1.98E-01,1.30E-03,8.25E+01,3.24E-03
1.95E-02,3.20E-02,-4.64E-01,1.00E-03,4.20E+01,3.70E-03
1.48E-02,4.00E-02,6.06E-01,1.90E-03,5.55E+01,2.68E-03
4.15E-02,2.40E-02,-8.67E-01,3.40E-03,6.90E+01,2.01E-03
2.20E-02,3.60E-02,-6.93E-01,1.90E-03,6.90E+01,2.68E-03
4.22E-02,3.20E-02,-9.72E-01,4.00E-03,9.60E+01,1.85E-03
6.48E-02,8.00E-03,6.06E-01,1.30E-03,5.55E+01,3.24E-03
1.37E-01,8.00E-03,-8.67E-01,3.10E-03,9.60E+01,2.10E-03
1.08E-02,4.00E-02,-8.67E-01,3.40E-03,1.50E+01,2.01E-03
2.57E-02,2.80E-02,9.38E-01,1.60E-03,8.25E+01,2.92E-03
1.90E-02,2.80E-02,-4.64E-01,3.40E-03,2.85E+01,2.01E-03
5.58E-02,2.00E-02,-4.64E-01,1.90E-03,1.23E+02,2.68E-03
3.59E-02,3.20E-02,3.59E-01,2.20E-03,1.50E+02,2.49E-03
2.51E-02,3.20E-02,-1.98E-01,3.10E-03,6.90E+01,2.10E-03
1.75E-02,3.20E-02,9.38E-01,4.00E-03,4.20E+01,1.85E-03
6.04E-02,2.80E-02,-9.99E-01,2.80E-03,1.37E+02,2.21E-03
1.82E-01,4.00E-03,-8.67E-01,1.30E-03,1.37E+02,3.24E-03
9.88E-02,4.00E-03,8.04E-01,2.50E-03,4.20E+01,2.34E-03
2.38E-02,3.60E-02,6.06E-01,1.30E-03,1.23E+02,3.24E-03
6.39E-02,4.00E-03,8.40E-02,3.10E-03,1.50E+01,2.10E-03
3.13E-01,0.00E+00,8.40E-02,3.10E-03,8.25E+01,2.10E-03
7.16E-02,2.00E-02,-6.93E-01,3.40E-03,1.23E+02,2.01E-03
3.66E-02,2.80E-02,8.04E-01,2.50E-03,1.23E+02,2.34E-03
6.37E-02,8.00E-03,-4.64E-01,1.30E-03,4.20E+01,3.24E-03
1.46E-02,2.80E-02,-4.64E-01,2.80E-03,1.50E+01,2.21E-03
9.85E-02,4.00E-03,3.59E-01,2.20E-03,4.20E+01,2.49E-03
5.83E-02,2.00E-02,8.40E-02,3.40E-03,1.10E+02,2.01E-03
1.68E-02,4.00E-02,3.59E-01,1.90E-03,6.90E+01,2.68E-03
1.38E-01,4.00E-03,8.40E-02,2.50E-03,6.90E+01,2.34E-03
1.60E-02,3.20E-02,-9.72E-01,1.60E-03,1.50E+01,2.92E-03
4.46E-02,2.40E-02,3.59E-01,4.00E-03,9.60E+01,1.85E-03
2.55E-02,1.60E-02,-4.64E-01,1.90E-03,1.50E+01,2.68E-03
2.48E-02,4.00E-02,-4.64E-01,3.10E-03,9.60E+01,2.10E-03
3.72E-02,2.80E-02,9.38E-01,2.20E-03,1.37E+02,2.49E-03
1.02E-01,8.00E-03,-8.67E-01,1.30E-03,9.60E+01,3.24E-03
1.36E-02,4.00E-02,9.38E-01,1.00E-03,4.20E+01,3.70E-03
2.16E-02,4.00E-02,3.59E-01,2.80E-03,9.60E+01,2.21E-03
1.40E-01,4.00E-03,9.38E-01,3.10E-03,6.90E+01,2.10E-03
8.75E-02,1.20E-02,-9.72E-01,3.40E-03,6.90E+01,2.01E-03
1.72E-01,0.00E+00,-8.67E-01,2.20E-03,2.85E+01,2.49E-03
3.74E-02,2.00E-02,6.06E-01,2.50E-03,6.90E+01,2.34E-03
4.66E-02,2.00E-02,6.06E-01,1.00E-03,1.50E+02,3.70E-03
1.63E-01,4.00E-03,8.04E-01,1.90E-03,1.23E+02,2.68E-03
1.34E-01,8.00E-03,8.04E-01,2.80E-03,1.37E+02,2.21E-03
1.14E-01,4.00E-03,8.04E-01,1.30E-03,8.25E+01,3.24E-03
4.67E-02,2.40E-02,8.04E-01,2.50E-03,1.37E+02,2.34E-03
3.61E-02,2.00E-02,-9.72E-01,1.90E-03,4.20E+01,2.68E-03
2.57E-02,2.80E-02,6.06E-01,1.30E-03,8.25E+01,3.24E-03
2.90E-02,3.20E-02,8.04E-01,1.90E-03,1.23E+02,2.68E-03
3.30E-01,0.00E+00,9.38E-01,2.80E-03,1.10E+02,2.21E-03
1.42E-02,4.00E-02,-4.64E-01,1.00E-03,2.85E+01,3.70E-03
9.08E-03,4.00E-02,8.40E-02,3.70E-03,1.50E+01,1.92E-03
2.52E-01,0.00E+00,8.04E-01,2.20E-03,8.25E+01,2.49E-03
1.16E-01,8.00E-03,-9.99E-01,3.70E-03,5.55E+01,1.92E-03
1.93E-01,0.00E+00,-9.72E-01,1.60E-03,4.20E+01,2.92E-03
1.34E-01,8.00E-03,3.59E-01,2.20E-03,1.50E+02,2.49E-03
3.61E-02,1.60E-02,-6.93E-01,4.00E-03,2.85E+01,1.85E-03
2.52E-02,3.60E-02,-9.72E-01,4.00E-03,5.55E+01,1.85E-03
3.19E-02,3.20E-02,-8.67E-01,2.80E-03,8.25E+01,2.21E-03
6.49E-02,2.00E-02,-4.64E-01,3.70E-03,1.10E+02,1.92E-03
9.57E-02,1.20E-02,-9.99E-01,3.70E-03,6.90E+01,1.92E-03
3.37E-01,4.00E-03,-9.99E-01,4.00E-03,1.50E+02,1.85E-03
2.67E-01,0.00E+00,-1.98E-01,3.40E-03,5.55E+01,2.01E-03
4.11E-02,8.00E-03,8.40E-02,2.50E-03,1.50E+01,2.34E-03
7.05E-02,1.60E-02,9.38E-01,2.50E-03,1.37E+02,2.34E-03
4.17E-02,3.60E-02,-6.93E-01,3.10E-03,1.50E+02,2.10E-03
2.75E-02,3.20E-02,-6.93E-01,3.10E-03,6.90E+01,2.10E-03
1.43E-01,0.00E+00,-1.98E-01,1.00E-03,4.20E+01,3.70E-03
3.67E-02,2.00E-02,9.38E-01,1.60E-03,8.25E+01,2.92E-03
2.91E-02,3.20E-02,-9.99E-01,3.10E-03,5.55E+01,2.10E-03
5.70E-02,1.60E-02,-6.93E-01,2.80E-03,6.90E+01,2.21E-03
1.71E-01,4.00E-03,9.38E-01,3.10E-03,9.60E+01,2.10E-03
2.12E-02,2.40E-02,-1.98E-01,2.50E-03,2.85E+01,2.34E-03
4.72E-02,2.00E-02,8.04E-01,2.20E-03,1.10E+02,2.49E-03
3.59E-02,3.20E-02,-6.93E-01,1.30E-03,1.50E+02,3.24E-03
7.34E-02,1.60E-02,3.59E-01,3.70E-03,1.10E+02,1.92E-03
6.00E-02,1.60E-02,-8.67E-01,1.90E-03,8.25E+01,2.68E-03
1.12E-01,1.20E-02,-9.99E-01,2.50E-03,1.10E+02,2.34E-03
6.73E-02,1.20E-02,-8.67E-01,1.60E-03,6.90E+01,2.92E-03
2.76E-02,2.80E-02,6.06E-01,3.40E-03,6.90E+01,2.01E-03
2.55E-01,0.00E+00,6.06E-01,2.20E-03,8.25E+01,2.49E-03
2.73E-01,0.00E+00,6.06E-01,3.10E-03,6.90E+01,2.10E-03
3.55E-02,1.60E-02,-1.98E-01,1.00E-03,4.20E+01,3.70E-03
1.03E-01,1.20E-02,-9.72E-01,1.60E-03,1.37E+02,2.92E-03
4.31E-01,0.00E+00,-4.64E-01,3.40E-03,1.23E+02,2.01E-03
4.51E-02,2.00E-02,-8.67E-01,2.20E-03,6.90E+01,2.49E-03
2.61E-02,4.00E-02,6.06E-01,2.50E-03,1.37E+02,2.34E-03
1.64E-01,4.00E-03,9.38E-01,2.80E-03,9.60E+01,2.21E-03
9.63E-02,1.20E-02,-9.72E-01,1.90E-03,1.10E+02,2.68E-03
1.25E-01,0.00E+00,8.40E-02,3.40E-03,1.50E+01,2.01E-03
2.92E-02,3.60E-02,8.40E-02,2.50E-03,1.23E+02,2.34E-03
5.46E-02,2.40E-02,-9.99E-01,1.60E-03,1.23E+02,2.92E-03
2.46E-02,2.00E-02,8.40E-02,1.90E-03,2.85E+01,2.68E-03
3.26E-02,2.80E-02,6.06E-01,2.80E-03,9.60E+01,2.21E-03
5.92E-02,1.20E-02,9.38E-01,1.60E-03,8.25E+01,2.92E-03
1.40E-01,4.00E-03,-8.67E-01,2.50E-03,5.55E+01,2.34E-03
2.85E-02,3.20E-02,8.40E-02,2.50E-03,9.60E+01,2.34E-03
1.91E-02,4.00E-02,9.38E-01,3.10E-03,8.25E+01,2.10E-03
2.71E-02,2.40E-02,-9.99E-01,2.20E-03,2.85E+01,2.49E-03
1.85E-01,4.00E-03,-4.64E-01,2.80E-03,9.60E+01,2.21E-03
2.30E-02,2.80E-02,-6.93E-01,1.90E-03,4.20E+01,2.68E-03
2.17E-02,1.60E-02,9.38E-01,3.70E-03,1.50E+01,1.92E-03
2.57E-02,4.00E-02,-8.67E-01,1.60E-03,1.10E+02,2.92E-03
1.20E-02,3.20E-02,-1.98E-01,3.40E-03,1.50E+01,2.01E-03
1.77E-02,2.00E-02,8.04E-01,3.70E-03,1.50E+01,1.92E-03
1.57E-02,2.80E-02,6.06E-01,1.00E-03,1.50E+01,3.70E-03
2.65E-02,3.20E-02,6.06E-01,1.60E-03,1.10E+02,2.92E-03
9.83E-02,4.00E-03,6.06E-01,1.00E-03,6.90E+01,3.70E-03
3.51E-01,0.00E+00,-8.67E-01,3.10E-03,8.25E+01,2.10E-03
1.66E-02,4.00E-02,8.04E-01,2.50E-03,6.90E+01,2.34E-03
8.65E-02,1.20E-02,-8.67E-01,1.60E-03,1.10E+02,2.92E-03
2.68E-02,4.00E-02,6.06E-01,2.20E-03,1.50E+02,2.49E-03
3.74E-02,2.40E-02,-6.93E-01,2.80E-03,6.90E+01,2.21E-03
1.04E-01,4.00E-03,-6.93E-01,3.70E-03,2.85E+01,1.92E-03
2.35E-02,2.40E-02,3.59E-01,1.00E-03,4.20E+01,3.70E-03
1.29E-01,4.00E-03,9.38E-01,1.00E-03,1.23E+02,3.70E-03
1.36E-02,2.80E-02,8.40E-02,2.80E-03,1.50E+01,2.21E-03
3.49E-02,3.60E-02,-4.64E-01,2.20E-03,1.50E+02,2.49E-03
3.50E-01,0.00E+00,-6.93E-01,2.80E-03,9.60E+01,2.21E-03
2.74E-02,2.80E-02,-4.64E-01,3.40E-03,5.55E+01,2.01E-03
5.39E-01,0.00E+00,-6.93E-01,4.00E-03,1.50E+02,1.85E-03
3.98E-02,2.40E-02,9.38E-01,2.50E-03,1.10E+02,2.34E-03
3.41E-01,0.00E+00,3.59E-01,2.80E-03,1.10E+02,2.21E-03
2.85E-02,3.20E-02,8.40E-02,3.70E-03,8.25E+01,1.92E-03
1.59E-01,0.00E+00,6.06E-01,2.80E-03,2.85E+01,2.21E-03
3.20E-01,0.00E+00,8.04E-01,2.20E-03,1.23E+02,2.49E-03
1.60E-01,8.00E-03,-6.93E-01,2.50E-03,1.50E+02,2.34E-03
5.12E-02,2.40E-02,-9.72E-01,1.60E-03,1.23E+02,2.92E-03
2.18E-02,2.80E-02,-9.72E-01,2.20E-03,2.85E+01,2.49E-03
1.92E-02,2.40E-02,-1.98E-01,1.00E-03,1.50E+01,3.70E-03
1.81E-02,4.00E-02,8.40E-02,1.00E-03,8.25E+01,3.70E-03
1.06E-01,8.00E-03,-4.64E-01,2.50E-03,8.25E+01,2.34E-03
3.90E-02,2.00E-02,-6.93E-01,2.50E-03,5.55E+01,2.34E-03
1.94E-02,4.00E-02,-9.72E-01,1.30E-03,5.55E+01,3.24E-03
2.81E-02,3.20E-02,-4.64E-01,4.00E-03,6.90E+01,1.85E-03
1.84E-02,4.00E-02,-9.72E-01,3.70E-03,4.20E+01,1.92E-03
3.50E-02,3.20E-02,-4.64E-01,2.20E-03,1.23E+02,2.49E-03
2.28E-02,4.00E-02,9.38E-01,1.30E-03,1.50E+02,3.24E-03
5.54E-02,2.40E-02,-9.72E-01,3.40E-03,9.60E+01,2.01E-03
1.09E-02,3.60E-02,-4.64E-01,4.00E-03,1.50E+01,1.85E-03
1.23E-02,4.00E-02,-9.99E-01,3.40E-03,1.50E+01,2.01E-03
2.02E-01,4.00E-03,3.59E-01,2.50E-03,1.37E+02,2.34E-03
5.22E-02,1.60E-02,8.40E-02,3.10E-03,6.90E+01,2.10E-03
5.78E-02,4.00E-03,9.38E-01,2.50E-03,1.50E+01,2.34E-03
4.02E-01,0.00E+00,-6.93E-01,3.70E-03,9.60E+01,1.92E-03
2.97E-01,0.00E+00,9.38E-01,2.20E-03,1.10E+02,2.49E-03
2.76E-02,2.80E-02,-9.99E-01,2.20E-03,4.20E+01,2.49E-03
6.84E-02,1.60E-02,8.04E-01,3.40E-03,1.10E+02,2.01E-03
4.62E-02,2.40E-02,9.38E-01,2.50E-03,1.37E+02,2.34E-03
